chapter,chapter_url,pdf_name,pdf_url,local_path
"Chapter 11, Land Development Procedures",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-11,City Clerk Administrative Guidelines,https://www.sandiego.gov/sites/default/files/city_clerk_administrative_guidelines.pdf,municipal_code_pdfs\Chapter_11_Land_Development_Procedures\city_clerk_administrative_guidelines.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 01 Div 01, General Rules for Land Development Review",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art01Division01.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art01Division01.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 01 Div 02, Enforcement Authorities for the Land Development Code",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art01Division02.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art01Division02.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 01 Div 03, Violations of the Land Development Code and General Remedies",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art01Division03.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art01Division03.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 01 Div 04, Procedures for Abatement of Unsafe, Dangerous or Substandard Structures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art01Division04.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art01Division04.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 01 Div 05, Sign Violations and Enforcement Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art01Division05.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art01Division05.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 01 Div 06, Denial of Permits for Campaign Law Violation",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art01Division06.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art01Division06.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 02 Div 01, Adoption and Amendment Procedures for Land Use Plans",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art02Division01.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art02Division01.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 03 Div 01, Zoning and Rezoning Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art03Division01.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art03Division01.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 03 Div 02, Designation of Historical Resources Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art03Division02.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art03Division02.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 03 Div 03, Zoning Use Certificate Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art03Division03.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art03Division03.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 03 Div 04, Temporary Use Permit Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art03Division04.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art03Division04.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 03 Div 05, Residential High Occupancy Permit",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art03Division05.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art03Division05.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 03 Div 06, Mobile Food Truck Permit",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art03Division06.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art03Division06.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 04 Div 01, Development Agreement Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art04Division01.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art04Division01.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 05 Div 01, General Subdivision Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art05Division01.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art05Division01.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 05 Div 02, Certificate of Compliance",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art05Division02.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art05Division02.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 05 Div 03, Lot Line Adjustments",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art05Division03.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art05Division03.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 05 Div 04, Tentative Maps",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art05Division04.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art05Division04.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 05 Div 05, Parcel Maps",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art05Division05.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art05Division05.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 05 Div 06, Final Maps",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art05Division06.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art05Division06.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 05 Div 07, Merger of Parcels",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art05Division07.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art05Division07.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 05 Div 08, Reversion to Acreage",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art05Division08.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art05Division08.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 05 Div 09, Public Right-of-Way Vacations",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art05Division09.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art05Division09.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 05 Div 10, Easement Vacations",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art05Division10.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art05Division10.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 05 Div 11, Naming or Renaming of Public Streets and Other Rights-of-Way",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art05Division11.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art05Division11.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 06 Div 01, General Development Permit Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art06Division01.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art06Division01.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 06 Div 02, Neighborhood Use Permit Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art06Division02.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art06Division02.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 06 Div 03, Conditional Use Permit Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art06Division03.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art06Division03.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 06 Div 04, Neighborhood Development Permit Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art06Division04.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art06Division04.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 06 Div 05, Site Development Permit Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art06Division05.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art06Division05.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 06 Div 06, Planned Development Permit Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art06Division06.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art06Division06.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 06 Div 07, Coastal Development Permit Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art06Division07.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art06Division07.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 06 Div 08, Variance Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art06Division08.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art06Division08.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 06 Div 09, Public Right-of-Way Use Permit Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art06Division09.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art06Division09.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 07 Div 01, General Review Procedures for Previously Conforming Premises and Uses",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art07Division01.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art07Division01.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 07 Div 02, Review Procedures for Previously Conforming Signs",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art07Division02.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art07Division02.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 07 Div 03, Review Procedures for Previously Conforming Advertising Display Signs",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art07Division03.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art07Division03.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 08 Div 01, General Procedures and Authorities for Implementation of the California Environmental Quality Act and the State Guidelines",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art08Division01.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art08Division01.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 08 Div 02, Procedures for Determination of Exemption or Type of Environmental Document Required",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art08Division02.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art08Division02.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 08 Div 03, Procedures for Preparation and Review of Environmental Documents and Completion of the Environmental Review Process",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art08Division03.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art08Division03.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 09 Div 01, General Construction Permit Authority and Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art09Division01.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art09Division01.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 09 Div 02, Building Permit Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art09Division02.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art09Division02.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 09 Div 03, Electrical Permit Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art09Division03.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art09Division03.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 09 Div 04, Plumbing/Mechanical Permit Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art09Division04.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art09Division04.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 09 Div 05, Demolition/Removal Permit Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art09Division05.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art09Division05.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 09 Div 06, Grading Permit Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art09Division06.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art09Division06.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 09 Div 07, Public Right-of-Way Permits",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art09Division07.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art09Division07.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 09 Div 08, Sign Permit Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art09Division08.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art09Division08.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,"Chap 12 Art 09 Div 09, Fire Permit Procedures",http://docs.sandiego.gov/municode/MuniCodeChapter12/Ch12Art09Division09.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\Ch12Art09Division09.pdf
"Chapter 12, Land Development Reviews",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-12,City Clerk Administrative Guidelines,https://www.sandiego.gov/sites/default/files/city_clerk_administrative_guidelines.pdf,municipal_code_pdfs\Chapter_12_Land_Development_Reviews\city_clerk_administrative_guidelines.pdf
"Chapter 13, Zones",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-13,"Chap 13 Art 01 Div 01, General Rules for Base Zones",http://docs.sandiego.gov/municode/MuniCodeChapter13/Ch13Art01Division01.pdf,municipal_code_pdfs\Chapter_13_Zones\Ch13Art01Division01.pdf
"Chapter 13, Zones",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-13,"Chap 13 Art 01 Div 02, Open Space Base Zones",http://docs.sandiego.gov/municode/MuniCodeChapter13/Ch13Art01Division02.pdf,municipal_code_pdfs\Chapter_13_Zones\Ch13Art01Division02.pdf
"Chapter 13, Zones",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-13,"Chap 13 Art 01 Div 03, Agricultural Base Zones",http://docs.sandiego.gov/municode/MuniCodeChapter13/Ch13Art01Division03.pdf,municipal_code_pdfs\Chapter_13_Zones\Ch13Art01Division03.pdf
